        232.9377       34.13308    -0.22998221      1.3933382      0.6077163
         232.465       34.38851 -0.00046190392    -0.99293822      0.6397916
        232.8379       34.47073    -0.88676366      0.2145025      0.6324082
         232.918       34.21343     -0.1521942      1.0478435      0.6452743
        232.4573       34.30725     -1.0364896    -0.58755378      0.8343344
         232.905       34.32359      1.4699539    -0.22704469      0.6817266
          232.98       34.20782    -0.60446127       1.251034      0.6417602
        232.7454       34.07059    -0.19752366      1.1776138      0.6714651
        232.9159       34.20203   -0.023027428     -1.5953614      0.6188023
         232.455       34.13621     -1.2969004    0.032655111      0.5914973
        232.5295       34.23131    -0.90894429    -0.11133208      0.6931026
        233.1071       34.29992     0.60458088     -1.1135768       0.628242
        232.7484        34.3825     -1.4396036     0.59905168      0.6474555
        232.5805       34.12726    -0.51777049    -0.55508117      0.7684364
        232.9421       34.17082    -0.41680387      1.5478884      0.7671927
        232.5575       34.23732      1.0705485    0.040588477       1.031096
        232.9977       34.20406      0.6669826     -1.2867893      0.5995643
        232.6735       34.39046    -0.25433477    -0.62778945      0.5998487
        232.8223       34.06198     0.99021332     0.15929381      0.8318632
        232.6029       34.29305      0.3677363    -0.43436696       1.027574
        233.1166        34.1972   -0.073845257     0.57099587      0.9595973
        232.7797       34.48443    -0.28096761     -1.2980649      0.8394374
        232.8153       34.23926    -0.75214023    0.030746933      0.6135562
        232.6577       34.10368     0.47648002     -1.0855338      0.8634117
        233.1399        34.0788     0.50441885     0.12702293      0.8119829
        232.9022       34.36887     0.58476696    -0.49730692        0.86139
        233.0246       34.37224     0.33139556     -0.9520118      0.6377172
         232.735       34.24399    -0.82612832    0.038755532      0.8508855
        232.6605       34.34023      1.2070386   -0.031883788       0.884567
        232.7663        34.3602    -0.28770438      1.0294716       0.681465
        232.5668       34.32597    -0.15303034    -0.30578709      0.7294367
        232.6341       34.09758    -0.67800304     0.75439622      0.9408386
        232.5938       34.32712      0.7301094    -0.29575066      0.6990259
         232.618       34.47773    -0.48335669    -0.92079252      0.9437394
        232.8307       34.12727   -0.018445201     0.45230105       1.030416
        232.8773       34.30172     0.51797324     0.45286335       1.005107
         232.687       34.35702     0.97198069    -0.81298237      0.9378259
        232.9435       34.27677    -0.74001368    -0.75844036       1.070065
        232.5836       34.29115     0.61555671     0.65445301       1.392887
         233.117       34.18943    -0.65912019     0.23569933       1.366756
        232.8334       34.32963   0.0097963181     0.79054297       1.157836
         232.537       34.45769     0.81190575    -0.97152118      0.8699382
        232.5192       34.25573     -0.9324214    -0.54372447      0.9232756
        232.8376       34.13311     0.22358258    -0.85253565       1.381096
        232.8689       34.39889     0.34519066     0.17396017       1.448129
        232.9427       34.13903     -1.0863526    -0.34393018       1.083585
        232.4472        34.2214    -0.58034974     0.36877293       1.005794
        233.0102       34.46237     -1.0887025     0.18682916       1.249569
        233.0236       34.47175    -0.46366486      1.0580266      0.9991863
         232.992       34.48302      0.2793004     0.80715792       1.095429
        232.7169       34.30519    -0.61289707    -0.76552124       1.111536
        232.5728       34.37798       1.103539    -0.21075149      0.7675919
        232.7331        34.2008    -0.20212561     -1.5849656      0.7746094
        233.0291       34.26044     0.46066852    -0.69209657       1.193492
         232.499       34.18079     0.42955065    0.066656973      0.7595302
        232.8069       34.17345    -0.39480826     0.48391882      0.9771957
        233.0507       34.34278    -0.78561104     0.28719137      0.9178359
         232.837       34.26753     0.34702652     0.88294233       1.294406
        233.1347       34.44082    -0.99162946    -0.44021377       1.102712
         232.775       34.45562   -0.077762462     -1.1090961      0.9943683
        233.1088       34.27021    -0.20860607    -0.37845862       1.038479
        232.9972       34.18258    -0.64489905    -0.60016442       1.123696
        232.5625       34.12408    -0.95258346    -0.35907711      0.9021308
        232.9855       34.45466     0.76690014     0.18781479       1.107953
        232.5758       34.10257     0.93363839     0.53731365      0.8497873
        233.0511       34.34545    -0.11419321     0.75138735       1.179613
        233.1378        34.4436     0.51397226    0.047492146        1.49366
        232.9752        34.3195   -0.061238339    0.073930242       1.419015
        232.4749        34.1385    -0.50175005     0.64481774      0.9193156
        232.5734       34.07471     0.78464807     -0.4244243      0.9632517
        232.4607       34.25475     -1.1908408    -0.47426748      0.8797195
        233.0442       34.31078    -0.60423752     0.68689371         1.1174
        232.9653       34.23013      1.1805155    -0.29226053        1.14207
        232.7529        34.4613    -0.24811584    -0.75931336       1.348751
         232.452       34.48199     0.46625123     0.75172339       1.150594
        232.4947        34.2744    -0.32581942     0.44477607       1.337123
